run_id,scenario,method,runtime_changed,result_changed_fields,tiny_numeric_fields_le_1e-10,max_abs_result_delta,ari_primary,ari_v2,ari_v2_minus_primary
run_044,exact_transport_copy_5x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,nmi_original,12,0.25769192667203655,0.25769192667203655,0
run_044,exact_transport_copy_5x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,nmi_all;nmi_original,12,0.25769192667203655,0.25769192667203655,0
run_044,gps_noise_100m,additive_cij_louvain,True,,,0,0.908222440748825,0.908222440748825,0
run_044,gps_noise_100m,additive_cij_louvain_matched_density,True,,,0,0.8853244218435932,0.8853244218435932,0
run_044,gps_noise_100m,geo_time_dbscan,True,,,0,0.6332131631970316,0.6332131631970316,0
run_044,gps_noise_100m,product_cij_leiden,True,,,0,0.9232204217038058,0.9232204217038058,0
run_044,gps_noise_100m,product_cij_louvain,True,,,0,0.9232204217038058,0.9232204217038058,0
run_044,gps_noise_300m,additive_cij_louvain,True,,,0,0.6866612279904253,0.6866612279904253,0
run_044,gps_noise_300m,additive_cij_louvain_matched_density,True,,,0,0.8205835363626524,0.8205835363626524,0
run_044,gps_noise_300m,geo_time_dbscan,True,,,0,0.5470151275814544,0.5470151275814544,0
run_044,gps_noise_300m,product_cij_leiden,True,,,0,0.7880033535918387,0.7880033535918387,0
run_044,gps_noise_300m,product_cij_louvain,True,,,0,0.782929854447461,0.782929854447461,0
run_044,time_noise_15min,additive_cij_louvain,True,,,0,0.829210305063396,0.829210305063396,0
run_044,time_noise_15min,additive_cij_louvain_matched_density,True,,,0,0.8261201311574016,0.8261201311574016,0
run_044,time_noise_15min,geo_time_dbscan,True,,,0,0.5561163192413625,0.5561163192413625,0
run_044,time_noise_15min,product_cij_leiden,True,,,0,0.8056089252643703,0.8056089252643703,0
run_044,time_noise_15min,product_cij_louvain,True,,,0,0.8156188101333729,0.8156188101333729,0
run_044,time_noise_60min,additive_cij_louvain,True,,,0,0.6668030213867853,0.6668030213867853,0
run_044,time_noise_60min,additive_cij_louvain_matched_density,True,,,0,0.6170486975530368,0.6170486975530368,0
run_044,time_noise_60min,geo_time_dbscan,True,,,0,0.530755380097251,0.530755380097251,0
run_044,time_noise_60min,product_cij_leiden,True,,threshold,0,0.6861256861209832,0.6861256861209832,0
run_044,time_noise_60min,product_cij_louvain,True,,threshold,0,0.6130252562142886,0.6130252562142886,0
run_045,baseline,additive_cij_louvain,True,,,0,1.0,1.0,0
run_045,baseline,additive_cij_louvain_matched_density,True,,,0,0.9544018668824331,0.9544018668824331,0
run_045,baseline,geo_time_dbscan,True,,,0,0.5895950107577622,0.5895950107577622,0
run_045,baseline,product_cij_leiden,True,,,0,0.9544018668824331,0.9544018668824331,0
run_045,baseline,product_cij_louvain,True,,,0,0.9544018668824331,0.9544018668824331,0
run_045,exact_transport_copy_2x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,1,1.0,1.0,0
run_045,exact_transport_copy_2x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,,3,0.984088514590902,0.984088514590902,0
run_045,exact_transport_copy_2x,geo_time_dbscan,True,,,0,0.5895950107577622,0.5895950107577622,0
run_045,exact_transport_copy_2x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,2,1.0,1.0,0
run_045,exact_transport_copy_2x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,2,1.0,1.0,0
run_045,exact_transport_copy_5x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,threshold,4,0.3068961731500185,0.3068961731500185,0
run_045,exact_transport_copy_5x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,,5,0.33055627321812403,0.33055627321812403,0
run_045,exact_transport_copy_5x,geo_time_dbscan,True,,,0,0.5895950107577622,0.5895950107577622,0
run_045,exact_transport_copy_5x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,1,0.3144645520643517,0.3144645520643517,0
run_045,exact_transport_copy_5x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,1,0.3144645520643517,0.3144645520643517,0
run_045,gps_noise_100m,additive_cij_louvain,True,,,0,1.0,1.0,0
run_045,gps_noise_100m,additive_cij_louvain_matched_density,True,,,0,0.9126789200521019,0.9126789200521019,0
run_045,gps_noise_100m,geo_time_dbscan,True,,,0,0.5895950107577622,0.5895950107577622,0
run_045,gps_noise_100m,product_cij_leiden,True,,,0,0.9544018668824331,0.9544018668824331,0
run_045,gps_noise_100m,product_cij_louvain,True,,,0,0.9544018668824331,0.9544018668824331,0
run_045,gps_noise_300m,additive_cij_louvain,True,,,0,0.7387782062273639,0.7387782062273639,0
run_045,gps_noise_300m,additive_cij_louvain_matched_density,True,,,0,0.7802319291714537,0.7802319291714537,0
run_045,gps_noise_300m,geo_time_dbscan,True,,,0,0.40556465462774033,0.40556465462774033,0
