section,method,scenario,metric,direction,mean,standard_deviation,median,paired_confidence_interval,denominator,n_seed_pairs,generator_version,seed_split,candidate_bundle_sha256,package_versions,config_identity,metric_direction
robustness,duplicate_aware_robust,exact_duplicate_5x,n_error_relative_after,lower,0.2664525705,0.09049692591,0.26587127,"[0.23887507531875005, 0.29468814654375]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,exact_duplicate_5x,v_error_relative_after,lower,0.2331271908,0.09414024078,0.259044165,"[0.20365267029375003, 0.26219634797499997]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,exact_duplicate_5x,priority_drift_abs_normalized,lower,0.00858,0.008502780842,0.0065,"[0.00610625, 0.011352624999999996]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,exact_duplicate_5x,mean_rank_drift_normalized,lower,0.00458333225,0.008428937754,0,"[0.00229166575, 0.00749999825625]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,exact_duplicate_5x,top_k_churn,lower,0.01,0.04414428557,0,"[0.0, 0.025]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,exact_duplicate_5x,n_error_relative_after,lower,6.825592513,1.334534,6.61780468,"[6.42588792105, 7.245881518612499]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,exact_duplicate_5x,v_error_relative_after,lower,7.544688691,1.613781251,7.65977778,"[7.065512822075001, 8.045452364500001]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,priority_drift_abs_normalized,lower,0.0034,0.0006530991208,0.003375,"[0.00320625, 0.00360003125]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,mean_rank_drift_normalized,lower,0.000833333,0.002531847405,0,"[0.00020833325, 0.001666666]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,top_k_churn,lower,0.005,0.0316227766,0,"[0.0, 0.015000000000000003]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,false_priority_lift_normalized,lower,0.11215,0,0.11215,"[0.11215, 0.11215]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,n_error_relative_after,lower,0.2664525705,0.09049692591,0.26587127,"[0.23887507531875005, 0.29468814654375]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_E,v_error_relative_after,lower,0.2331271908,0.09414024078,0.259044165,"[0.20365267029375003, 0.26219634797499997]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,priority_drift_abs_normalized,lower,0.00116625,0.0007562040408,0.0011,"[0.0009362187500000001, 0.00140625]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,mean_rank_drift_normalized,lower,0.00062499975,0.002222888968,0,"[0.0, 0.00145833275]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,top_k_churn,lower,0,0,0,"[0.0, 0.0]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,false_priority_lift_normalized,lower,0.11215,0,0.11215,"[0.11215, 0.11215]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,n_error_relative_after,lower,5.606043642,0.9683803591,5.5641928,"[5.316632992331251, 5.90788834146875]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_E,v_error_relative_after,lower,6.062900996,1.158063546,5.952748335,"[5.722438967025, 6.4210437822749995]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,priority_drift_abs_normalized,lower,0.00261875,0.0005536229741,0.0025,"[0.00245371875, 0.0027887500000000004]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,mean_rank_drift_normalized,lower,0,0,0,"[0.0, 0.0]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,top_k_churn,lower,0,0,0,"[0.0, 0.0]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,false_priority_lift_normalized,lower,0.11045,0,0.11045,"[0.11045, 0.11045]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,n_error_relative_after,lower,0.2664525705,0.09049692591,0.26587127,"[0.23887507531875005, 0.29468814654375]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,low_confidence_inflate_F,v_error_relative_after,lower,0.2331271908,0.09414024078,0.259044165,"[0.20365267029375003, 0.26219634797499997]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,priority_drift_abs_normalized,lower,0.00715,0.001001409263,0.006875,"[0.0068525, 0.007457500000000001]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,mean_rank_drift_normalized,lower,0.00395833275,0.005657452328,0,"[0.0022916662500000002, 0.00583333275625]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,top_k_churn,lower,0.015,0.05334935657,0,"[0.0, 0.035]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,false_priority_lift_normalized,lower,0.11045,0,0.11045,"[0.11045, 0.11045]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,n_error_relative_after,lower,5.606043642,0.9683803591,5.5641928,"[5.316632992331251, 5.90788834146875]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,legacy_raw,low_confidence_inflate_F,v_error_relative_after,lower,6.062900996,1.158063546,5.952748335,"[5.722438967025, 6.4210437822749995]","{'scenario_rows': 40, 'test_seeds': 40}",40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
