run_id,seed,scenario,method,runtime_seconds
run_048,48,exact_transport_copy_2x,product_cij_louvain,0.14874262999978782
run_048,48,exact_transport_copy_2x,additive_cij_louvain,0.13698884200016437
run_048,48,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.13182274099995084
run_048,48,exact_transport_copy_2x,product_cij_leiden,0.1103747330000715
run_048,48,exact_transport_copy_2x,geo_time_dbscan,0.011989008000000467
run_048,48,exact_transport_copy_5x,product_cij_louvain,0.5410735909999858
run_048,48,exact_transport_copy_5x,additive_cij_louvain,0.5429751490000854
run_048,48,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.48915482400002475
run_048,48,exact_transport_copy_5x,product_cij_leiden,0.4359743059999346
run_048,48,exact_transport_copy_5x,geo_time_dbscan,0.056937779999998384
run_048,48,gps_noise_100m,product_cij_louvain,0.045139085999835515
run_048,48,gps_noise_100m,additive_cij_louvain,0.04528235400016456
run_048,48,gps_noise_100m,additive_cij_louvain_matched_density,0.052883375999954296
run_048,48,gps_noise_100m,product_cij_leiden,0.03472390299998551
run_048,48,gps_noise_100m,geo_time_dbscan,0.005158375000064552
run_048,48,gps_noise_300m,product_cij_louvain,0.053037636999988536
run_048,48,gps_noise_300m,additive_cij_louvain,0.05155998300006104
run_048,48,gps_noise_300m,additive_cij_louvain_matched_density,0.06127503700008674
run_048,48,gps_noise_300m,product_cij_leiden,0.033274394000045504
run_048,48,gps_noise_300m,geo_time_dbscan,0.004889505999926769
run_048,48,time_noise_15min,product_cij_louvain,0.042519567999988794
run_048,48,time_noise_15min,additive_cij_louvain,0.046406940999986546
run_048,48,time_noise_15min,additive_cij_louvain_matched_density,0.0493913780001094
run_048,48,time_noise_15min,product_cij_leiden,0.032593210999948496
run_048,48,time_noise_15min,geo_time_dbscan,0.005064660000016374
run_048,48,time_noise_60min,product_cij_louvain,0.047166275000108726
run_048,48,time_noise_60min,additive_cij_louvain,0.06438125599993327
run_048,48,time_noise_60min,additive_cij_louvain_matched_density,0.044612068000105864
run_048,48,time_noise_60min,product_cij_leiden,0.03328853599987269
run_048,48,time_noise_60min,geo_time_dbscan,0.004955497000082687
run_049,49,baseline,product_cij_louvain,0.04851121599995167
run_049,49,baseline,additive_cij_louvain,0.040336498999977266
run_049,49,baseline,additive_cij_louvain_matched_density,0.05158200699997906
run_049,49,baseline,product_cij_leiden,0.034101709999958985
run_049,49,baseline,geo_time_dbscan,0.005206488999874637
run_049,49,exact_transport_copy_2x,product_cij_louvain,0.14418871499992747
run_049,49,exact_transport_copy_2x,additive_cij_louvain,0.13660361300003387
run_049,49,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.14817953000010675
run_049,49,exact_transport_copy_2x,product_cij_leiden,0.0959500010001193
run_049,49,exact_transport_copy_2x,geo_time_dbscan,0.01185228500003177
run_049,49,exact_transport_copy_5x,product_cij_louvain,0.5238728859999355
run_049,49,exact_transport_copy_5x,additive_cij_louvain,0.6204347000000325
run_049,49,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.7958433629999035
run_049,49,exact_transport_copy_5x,product_cij_leiden,0.637290043999883
run_049,49,exact_transport_copy_5x,geo_time_dbscan,0.07332194600007824
run_049,49,gps_noise_100m,product_cij_louvain,0.048602233999872624
run_049,49,gps_noise_100m,additive_cij_louvain,0.054517349999969156
run_049,49,gps_noise_100m,additive_cij_louvain_matched_density,0.04453807400000187
run_049,49,gps_noise_100m,product_cij_leiden,0.033994695000046704
run_049,49,gps_noise_100m,geo_time_dbscan,0.004969565999999759
run_049,49,gps_noise_300m,product_cij_louvain,0.06494675299995833
run_049,49,gps_noise_300m,additive_cij_louvain,0.049449244000015824
run_049,49,gps_noise_300m,additive_cij_louvain_matched_density,0.050449888999992254
run_049,49,gps_noise_300m,product_cij_leiden,0.03653891799990561
run_049,49,gps_noise_300m,geo_time_dbscan,0.005058763999841176
run_049,49,time_noise_15min,product_cij_louvain,0.04286976399998821
run_049,49,time_noise_15min,additive_cij_louvain,0.05334416300001976
run_049,49,time_noise_15min,additive_cij_louvain_matched_density,0.04740267500005757
run_049,49,time_noise_15min,product_cij_leiden,0.034210311000151705
run_049,49,time_noise_15min,geo_time_dbscan,0.005554486999926667
run_049,49,time_noise_60min,product_cij_louvain,0.05046292099996208
run_049,49,time_noise_60min,additive_cij_louvain,0.040249126000162505
run_049,49,time_noise_60min,additive_cij_louvain_matched_density,0.05326962799995272
run_049,49,time_noise_60min,product_cij_leiden,0.0333148050001455
run_049,49,time_noise_60min,geo_time_dbscan,0.004982342999937828
run_050,50,baseline,product_cij_louvain,0.08962216500003706
run_050,50,baseline,additive_cij_louvain,0.116677510000045
run_050,50,baseline,additive_cij_louvain_matched_density,0.0752229710001302
run_050,50,baseline,product_cij_leiden,0.04458228499993311
run_050,50,baseline,geo_time_dbscan,0.00638588200013146
run_050,50,exact_transport_copy_2x,product_cij_louvain,0.18918598600021141
run_050,50,exact_transport_copy_2x,additive_cij_louvain,0.24065904700000829
run_050,50,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.16047525299995868
run_050,50,exact_transport_copy_2x,product_cij_leiden,0.08360054800004946
run_050,50,exact_transport_copy_2x,geo_time_dbscan,0.010365192000108436
